hemmamal,bortamal,datum,sasong,segrare,id,plats,lag,status,gjorda_mål,insläppta_mål
0,1,1998-09-26,1998,borta,10439,hemma,Västra Frölunda,förlust,0,1
0,1,1998-09-26,1998,borta,10439,borta,Halmstad,seger,1,0
2,0,1998-09-28,1998,hemma,10440,hemma,Örgryte,seger,2,0
2,0,1998-09-28,1998,hemma,10440,borta,Örebro,förlust,0,2
2,2,1998-09-28,1998,lika,10441,hemma,Trelleborg,lika,2,2
2,2,1998-09-28,1998,lika,10441,borta,Elfsborg,lika,2,2
2,1,1998-09-28,1998,hemma,10442,hemma,AIK,seger,2,1
2,1,1998-09-28,1998,hemma,10442,borta,Häcken,förlust,1,2
0,1,1998-09-29,1998,borta,10443,hemma,Hammarby,förlust,0,1
0,1,1998-09-29,1998,borta,10443,borta,Öster,seger,1,0
1,0,1998-10-04,1998,hemma,10444,hemma,Öster,seger,1,0
1,0,1998-10-04,1998,hemma,10444,borta,Västra Frölunda,förlust,0,1
0,5,1998-10-04,1998,borta,10445,hemma,Häcken,förlust,0,5
0,5,1998-10-04,1998,borta,10445,borta,Trelleborg,seger,5,0
1,1,1998-10-04,1998,lika,10446,hemma,Halmstad,lika,1,1
1,1,1998-10-04,1998,lika,10446,borta,AIK,lika,1,1
1,0,1998-10-05,1998,hemma,10447,hemma,Malmö FF,seger,1,0
1,0,1998-10-05,1998,hemma,10447,borta,IFK Norrköping,förlust,0,1
2,2,1998-10-05,1998,lika,10448,hemma,IFK Göteborg,lika,2,2
2,2,1998-10-05,1998,lika,10448,borta,Hammarby,lika,2,2
2,2,1998-10-05,1998,lika,10449,hemma,Elfsborg,lika,2,2
2,2,1998-10-05,1998,lika,10449,borta,Örgryte,lika,2,2
1,3,1998-10-06,1998,borta,10450,hemma,Örebro,förlust,1,3
1,3,1998-10-06,1998,borta,10450,borta,Helsingborg,seger,3,1
0,0,1998-10-18,1998,lika,10451,hemma,Trelleborg,lika,0,0
0,0,1998-10-18,1998,lika,10451,borta,Malmö FF,lika,0,0
3,1,1998-10-18,1998,hemma,10452,hemma,Helsingborg,seger,3,1
3,1,1998-10-18,1998,hemma,10452,borta,Öster,förlust,1,3
1,3,1998-10-19,1998,borta,10453,hemma,IFK Norrköping,förlust,1,3
1,3,1998-10-19,1998,borta,10453,borta,Västra Frölunda,seger,3,1
2,0,1998-10-19,1998,hemma,10454,hemma,AIK,seger,2,0
2,0,1998-10-19,1998,hemma,10454,borta,Örebro,förlust,0,2
1,2,1998-10-20,1998,borta,10455,hemma,Örgryte,förlust,1,2
1,2,1998-10-20,1998,borta,10455,borta,IFK Göteborg,seger,2,1
1,1,1998-10-21,1998,lika,10456,hemma,Hammarby,lika,1,1
1,1,1998-10-21,1998,lika,10456,borta,Halmstad,lika,1,1
0,2,1998-10-22,1998,borta,10457,hemma,Häcken,förlust,0,2
0,2,1998-10-22,1998,borta,10457,borta,Elfsborg,seger,2,0
0,2,1998-10-25,1998,borta,10458,hemma,Öster,förlust,0,2
0,2,1998-10-25,1998,borta,10458,borta,IFK Norrköping,seger,2,0
4,2,1998-10-25,1998,hemma,10459,hemma,Örebro,seger,4,2
4,2,1998-10-25,1998,hemma,10459,borta,Trelleborg,förlust,2,4
2,1,1998-10-25,1998,hemma,10460,hemma,Västra Frölunda,seger,2,1
2,1,1998-10-25,1998,hemma,10460,borta,Hammarby,förlust,1,2
3,1,1998-10-26,1998,hemma,10461,hemma,Malmö FF,seger,3,1
3,1,1998-10-26,1998,hemma,10461,borta,Örgryte,förlust,1,3
0,1,1998-10-26,1998,borta,10462,hemma,Halmstad,förlust,0,1
0,1,1998-10-26,1998,borta,10462,borta,Häcken,seger,1,0
1,1,1998-10-26,1998,lika,10463,hemma,Elfsborg,lika,1,1
1,1,1998-10-26,1998,lika,10463,borta,AIK,lika,1,1
0,1,1998-10-27,1998,borta,10464,hemma,IFK Göteborg,förlust,0,1
0,1,1998-10-27,1998,borta,10464,borta,Helsingborg,seger,1,0
1,1,1998-10-31,1998,lika,10465,hemma,Öster,lika,1,1
1,1,1998-10-31,1998,lika,10465,borta,Halmstad,lika,1,1
2,1,1998-10-31,1998,hemma,10466,hemma,Örgryte,seger,2,1
2,1,1998-10-31,1998,hemma,10466,borta,Häcken,förlust,1,2
0,3,1998-10-31,1998,borta,10467,hemma,Västra Frölunda,förlust,0,3
0,3,1998-10-31,1998,borta,10467,borta,IFK Göteborg,seger,3,0
0,0,1998-10-31,1998,lika,10468,hemma,Trelleborg,lika,0,0
0,0,1998-10-31,1998,lika,10468,borta,AIK,lika,0,0
4,0,1998-10-31,1998,hemma,10469,hemma,IFK Norrköping,seger,4,0
4,0,1998-10-31,1998,hemma,10469,borta,Örebro,förlust,0,4
2,0,1998-10-31,1998,hemma,10470,hemma,Helsingborg,seger,2,0
2,0,1998-10-31,1998,hemma,10470,borta,Elfsborg,förlust,0,2
1,3,1998-10-31,1998,borta,10471,hemma,Hammarby,förlust,1,3
1,3,1998-10-31,1998,borta,10471,borta,Malmö FF,seger,3,1
0,1,1998-11-08,1998,borta,10472,hemma,Örebro,förlust,0,1
0,1,1998-11-08,1998,borta,10472,borta,Hammarby,seger,1,0
0,0,1998-11-08,1998,lika,10473,hemma,Malmö FF,lika,0,0
0,0,1998-11-08,1998,lika,10473,borta,Västra Frölunda,lika,0,0
2,1,1998-11-08,1998,hemma,10474,hemma,Häcken,seger,2,1
2,1,1998-11-08,1998,hemma,10474,borta,Helsingborg,förlust,1,2
3,0,1998-11-08,1998,hemma,10475,hemma,Halmstad,seger,3,0
3,0,1998-11-08,1998,hemma,10475,borta,Trelleborg,förlust,0,3
1,1,1998-11-08,1998,lika,10476,hemma,IFK Göteborg,lika,1,1
1,1,1998-11-08,1998,lika,10476,borta,Öster,lika,1,1
1,1,1998-11-08,1998,lika,10477,hemma,Elfsborg,lika,1,1
1,1,1998-11-08,1998,lika,10477,borta,IFK Norrköping,lika,1,1
1,0,1998-11-08,1998,hemma,10478,hemma,AIK,seger,1,0
1,0,1998-11-08,1998,hemma,10478,borta,Örgryte,förlust,0,1
3,1,1999-04-10,1999,hemma,10479,hemma,Helsingborg,seger,3,1
3,1,1999-04-10,1999,hemma,10479,borta,IFK Göteborg,förlust,1,3
3,0,1999-04-11,1999,hemma,10480,hemma,Djurgården,seger,3,0
3,0,1999-04-11,1999,hemma,10480,borta,IFK Norrköping,förlust,0,3
1,0,1999-04-11,1999,hemma,10481,hemma,Örgryte,seger,1,0
1,0,1999-04-11,1999,hemma,10481,borta,Halmstad,förlust,0,1
2,2,1999-04-11,1999,lika,10482,hemma,Trelleborg,lika,2,2
2,2,1999-04-11,1999,lika,10482,borta,Hammarby,lika,2,2
2,1,1999-04-12,1999,hemma,10483,hemma,Västra Frölunda,seger,2,1
2,1,1999-04-12,1999,hemma,10483,borta,Malmö FF,förlust,1,2
1,1,1999-04-12,1999,lika,10484,hemma,AIK,lika,1,1
1,1,1999-04-12,1999,lika,10484,borta,Örebro,lika,1,1
3,0,1999-04-12,1999,hemma,10485,hemma,Elfsborg,seger,3,0
3,0,1999-04-12,1999,hemma,10485,borta,Kalmar,förlust,0,3
0,2,1999-04-18,1999,borta,10486,hemma,IFK Norrköping,förlust,0,2
0,2,1999-04-18,1999,borta,10486,borta,Örgryte,seger,2,0
3,2,1999-04-18,1999,hemma,10487,hemma,Kalmar,seger,3,2
3,2,1999-04-18,1999,hemma,10487,borta,Trelleborg,förlust,2,3
2,1,1999-04-20,1999,hemma,10488,hemma,Malmö FF,seger,2,1
2,1,1999-04-20,1999,hemma,10488,borta,AIK,förlust,1,2
2,1,1999-04-21,1999,hemma,10489,hemma,Hammarby,seger,2,1
2,1,1999-04-21,1999,hemma,10489,borta,Helsingborg,förlust,1,2
0,0,1999-04-22,1999,lika,10490,hemma,IFK Göteborg,lika,0,0
0,0,1999-04-22,1999,lika,10490,borta,Djurgården,lika,0,0
1,2,1999-04-22,1999,borta,10491,hemma,Halmstad,förlust,1,2
1,2,1999-04-22,1999,borta,10491,borta,Västra Frölunda,seger,2,1
4,4,1999-04-24,1999,lika,10492,hemma,Örgryte,lika,4,4
4,4,1999-04-24,1999,lika,10492,borta,Malmö FF,lika,4,4
2,0,1999-04-25,1999,hemma,10493,hemma,Västra Frölunda,seger,2,0
2,0,1999-04-25,1999,hemma,10493,borta,Örebro,förlust,0,2
4,0,1999-04-25,1999,hemma,10494,hemma,AIK,seger,4,0
4,0,1999-04-25,1999,hemma,10494,borta,Kalmar,förlust,0,4
3,0,1999-04-25,1999,hemma,10495,hemma,Elfsborg,seger,3,0
3,0,1999-04-25,1999,hemma,10495,borta,Hammarby,förlust,0,3
3,1,1999-04-25,1999,hemma,10496,hemma,Trelleborg,seger,3,1
3,1,1999-04-25,1999,hemma,10496,borta,IFK Göteborg,förlust,1,3
4,1,1999-04-25,1999,hemma,10497,hemma,Helsingborg,seger,4,1
4,1,1999-04-25,1999,hemma,10497,borta,Djurgården,förlust,1,4
1,1,1999-04-25,1999,lika,10498,hemma,Halmstad,lika,1,1
1,1,1999-04-25,1999,lika,10498,borta,IFK Norrköping,lika,1,1
3,1,1999-05-02,1999,hemma,10499,hemma,Kalmar,seger,3,1
3,1,1999-05-02,1999,hemma,10499,borta,Västra Frölunda,förlust,1,3
0,1,1999-05-02,1999,borta,10500,hemma,Malmö FF,förlust,0,1
0,1,1999-05-02,1999,borta,10500,borta,Halmstad,seger,1,0
2,0,1999-05-03,1999,hemma,10501,hemma,IFK Göteborg,seger,2,0
2,0,1999-05-03,1999,hemma,10501,borta,Elfsborg,förlust,0,2
1,0,1999-05-03,1999,hemma,10502,hemma,IFK Norrköping,seger,1,0
1,0,1999-05-03,1999,hemma,10502,borta,Helsingborg,förlust,0,1
0,1,1999-05-03,1999,borta,10503,hemma,Örebro,förlust,0,1
0,1,1999-05-03,1999,borta,10503,borta,Örgryte,seger,1,0
2,2,1999-05-03,1999,lika,10504,hemma,Djurgården,lika,2,2
2,2,1999-05-03,1999,lika,10504,borta,Trelleborg,lika,2,2
0,2,1999-05-04,1999,borta,10505,hemma,Hammarby,förlust,0,2
0,2,1999-05-04,1999,borta,10505,borta,AIK,seger,2,0
2,1,1999-05-09,1999,hemma,10506,hemma,Örebro,seger,2,1
2,1,1999-05-09,1999,hemma,10506,borta,IFK Norrköping,förlust,1,2
0,1,1999-05-09,1999,borta,10507,hemma,Malmö FF,förlust,0,1
0,1,1999-05-09,1999,borta,10507,borta,Kalmar,seger,1,0
3,1,1999-05-09,1999,hemma,10508,hemma,Halmstad,seger,3,1
3,1,1999-05-09,1999,hemma,10508,borta,Hammarby,förlust,1,3
1,2,1999-05-10,1999,borta,10509,hemma,Elfsborg,förlust,1,2
1,2,1999-05-10,1999,borta,10509,borta,Trelleborg,seger,2,1
2,1,1999-05-10,1999,hemma,10510,hemma,AIK,seger,2,1
2,1,1999-05-10,1999,hemma,10510,borta,Helsingborg,förlust,1,2
1,1,1999-05-10,1999,lika,10511,hemma,Västra Frölunda,lika,1,1
1,1,1999-05-10,1999,lika,10511,borta,Djurgården,lika,1,1
2,2,1999-05-11,1999,lika,10512,hemma,Örgryte,lika,2,2
2,2,1999-05-11,1999,lika,10512,borta,IFK Göteborg,lika,2,2
2,0,1999-05-16,1999,hemma,10513,hemma,Kalmar,seger,2,0
2,0,1999-05-16,1999,hemma,10513,borta,Örebro,förlust,0,2
1,1,1999-05-16,1999,lika,10514,hemma,IFK Norrköping,lika,1,1
1,1,1999-05-16,1999,lika,10514,borta,Elfsborg,lika,1,1
1,0,1999-05-17,1999,hemma,10515,hemma,Helsingborg,seger,1,0
